,event,code,venue_cleaned,venue_loc,City,start_datetime,end_datetime,start_timestamp,end_timestamp
835,Water Polo,WP016,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 12:40:00,1344074400.0,1344084000.0
16,Athletics,AT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 13:45:00,1344074400.0,1344087900.0
17,Athletics,AT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 13:45:00,1344074400.0,1344087900.0
15,Athletics,AT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 13:45:00,1344074400.0,1344087900.0
18,Athletics,AT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 13:45:00,1344074400.0,1344087900.0
19,Athletics,AT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 13:45:00,1344074400.0,1344087900.0
385,Cycling - Track,CT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 11:30:00,1344074400.0,1344079800.0
384,Cycling - Track,CT003,olympic park,"[51.54343, -0.016627]",London,2012-08-04 10:00:00,2012-08-04 11:30:00,1344074400.0,1344079800.0
763,Table Tennis,TT020,excel,"[51.507218, 0.030504]",London,2012-08-04 10:00:00,2012-08-04 13:00:00,1344074400.0,1344085200.0
426,Equestrian - Jumping,EJ001,greenwich park,"[51.476958, 0.001483]",London,2012-08-04 10:30:00,2012-08-04 14:15:00,1344076200.0,1344089700.0
1120,Tennis,TE022,wimbledon,"[51.419528, -0.220417]",London,2012-08-04 12:00:00,2012-08-04 20:30:00,1344081600.0,1344112200.0
1121,Tennis,TE022,wimbledon,"[51.419528, -0.220417]",London,2012-08-04 12:00:00,2012-08-04 20:30:00,1344081600.0,1344112200.0
1122,Tennis,TE022,wimbledon,"[51.419528, -0.220417]",London,2012-08-04 12:00:00,2012-08-04 20:30:00,1344081600.0,1344112200.0
242,Beach Volleyball,BV024,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 13:00:00,2012-08-04 14:50:00,1344085200.0,1344091800.0
241,Beach Volleyball,BV024,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 13:00:00,2012-08-04 14:50:00,1344085200.0,1344091800.0
185,Badminton,BD022,wembley arena,"[51.558196, -0.282597]",London,2012-08-04 13:30:00,2012-08-04 17:00:00,1344087000.0,1344099600.0
186,Badminton,BD022,wembley arena,"[51.558196, -0.282597]",London,2012-08-04 13:30:00,2012-08-04 17:00:00,1344087000.0,1344099600.0
287,Boxing,BX015,excel,"[51.507218, 0.030504]",London,2012-08-04 13:30:00,2012-08-04 16:30:00,1344087000.0,1344097800.0
288,Boxing,BX015,excel,"[51.507218, 0.030504]",London,2012-08-04 13:30:00,2012-08-04 16:30:00,1344087000.0,1344097800.0
289,Boxing,BX015,excel,"[51.507218, 0.030504]",London,2012-08-04 13:30:00,2012-08-04 16:30:00,1344087000.0,1344097800.0
497,Hockey,HO020,olympic park,"[51.54343, -0.016627]",London,2012-08-04 13:45:00,2012-08-04 17:30:00,1344087900.0,1344101400.0
477,Gymnastics - Trampoline,GT002,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-04 14:00:00,2012-08-04 16:15:00,1344088800.0,1344096900.0
1119,Tennis,TE021,wimbledon,"[51.419528, -0.220417]",London,2012-08-04 14:00:00,2012-08-04 20:30:00,1344088800.0,1344112200.0
1118,Tennis,TE021,wimbledon,"[51.419528, -0.220417]",London,2012-08-04 14:00:00,2012-08-04 20:30:00,1344088800.0,1344112200.0
836,Water Polo,WP017,olympic park,"[51.54343, -0.016627]",London,2012-08-04 14:10:00,2012-08-04 16:50:00,1344089400.0,1344099000.0
939,Basketball,BK023,olympic park,"[51.54343, -0.016627]",London,2012-08-04 14:30:00,2012-08-04 18:30:00,1344090600.0,1344105000.0
407,Diving,DV006,olympic park,"[51.54343, -0.016627]",London,2012-08-04 14:30:00,2012-08-04 16:10:00,1344090600.0,1344096600.0
1023,Handball,HB023,olympic park,"[51.54343, -0.016627]",London,2012-08-04 14:30:00,2012-08-04 17:45:00,1344090600.0,1344102300.0
764,Table Tennis,TT021,excel,"[51.507218, 0.030504]",London,2012-08-04 14:30:00,2012-08-04 17:30:00,1344090600.0,1344101400.0
990,Football,FB032,wembley stadium,"[51.556067, -0.279519]",London,2012-08-04 14:30:00,2012-08-04 16:30:00,1344090600.0,1344097800.0
800,Volleyball,VO023,earls court,"[51.492483, -0.199686]",London,2012-08-04 14:45:00,2012-08-04 18:15:00,1344091500.0,1344104100.0
874,Weightlifting,WL017,excel,"[51.507218, 0.030504]",London,2012-08-04 15:30:00,2012-08-04 17:30:00,1344094200.0,1344101400.0
387,Cycling - Track,CT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 16:00:00,2012-08-04 18:40:00,1344096000.0,1344105600.0
388,Cycling - Track,CT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 16:00:00,2012-08-04 18:40:00,1344096000.0,1344105600.0
386,Cycling - Track,CT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 16:00:00,2012-08-04 18:40:00,1344096000.0,1344105600.0
126,Race Walk,AW001,the mall,"[51.504581, -0.13436]",London,2012-08-04 17:00:00,2012-08-04 18:30:00,1344099600.0,1344105000.0
243,Beach Volleyball,BV025,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 17:00:00,2012-08-04 18:50:00,1344099600.0,1344106200.0
244,Beach Volleyball,BV025,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 17:00:00,2012-08-04 18:50:00,1344099600.0,1344106200.0
447,Fencing,FE016,excel,"[51.507218, 0.030504]",London,2012-08-04 18:00:00,2012-08-04 20:50:00,1344103200.0,1344113400.0
837,Water Polo,WP018,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:20:00,2012-08-04 21:00:00,1344104400.0,1344114000.0
22,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
29,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
21,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
28,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
27,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
24,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
25,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
20,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
23,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
26,Athletics,AT004,olympic park,"[51.54343, -0.016627]",London,2012-08-04 18:50:00,2012-08-04 22:05:00,1344106200.0,1344117900.0
875,Weightlifting,WL018,excel,"[51.507218, 0.030504]",London,2012-08-04 19:00:00,2012-08-04 21:00:00,1344106800.0,1344114000.0
498,Hockey,HO021,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:00:00,2012-08-04 22:45:00,1344106800.0,1344120300.0
765,Table Tennis,TT022,excel,"[51.507218, 0.030504]",London,2012-08-04 19:00:00,2012-08-04 22:00:00,1344106800.0,1344117600.0
708,Swimming,SW015,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:30:00,2012-08-04 21:00:00,1344108600.0,1344114000.0
707,Swimming,SW015,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:30:00,2012-08-04 21:00:00,1344108600.0,1344114000.0
705,Swimming,SW015,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:30:00,2012-08-04 21:00:00,1344108600.0,1344114000.0
1024,Handball,HB024,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:30:00,2012-08-04 22:45:00,1344108600.0,1344120300.0
706,Swimming,SW015,olympic park,"[51.54343, -0.016627]",London,2012-08-04 19:30:00,2012-08-04 21:00:00,1344108600.0,1344114000.0
801,Volleyball,VO024,earls court,"[51.492483, -0.199686]",London,2012-08-04 20:00:00,2012-08-04 23:30:00,1344110400.0,1344123000.0
940,Basketball,BK024,olympic park,"[51.54343, -0.016627]",London,2012-08-04 20:00:00,2012-08-04 00:00:00,1344110400.0,1344038400.0
290,Boxing,BX016,excel,"[51.507218, 0.030504]",London,2012-08-04 20:30:00,2012-08-04 23:30:00,1344112200.0,1344123000.0
292,Boxing,BX016,excel,"[51.507218, 0.030504]",London,2012-08-04 20:30:00,2012-08-04 23:30:00,1344112200.0,1344123000.0
291,Boxing,BX016,excel,"[51.507218, 0.030504]",London,2012-08-04 20:30:00,2012-08-04 23:30:00,1344112200.0,1344123000.0
245,Beach Volleyball,BV026,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 21:00:00,2012-08-04 22:50:00,1344114000.0,1344120600.0
246,Beach Volleyball,BV026,horse guards parade,"[51.504798, -0.12838]",London,2012-08-04 21:00:00,2012-08-04 22:50:00,1344114000.0,1344120600.0
499,Hockey,HO022,olympic park,"[51.54343, -0.016627]",London,2012-08-05 08:30:00,2012-08-05 12:15:00,1344155400.0,1344168900.0
188,Badminton,BD023,wembley arena,"[51.558196, -0.282597]",London,2012-08-05 09:00:00,2012-08-05 11:00:00,1344157200.0,1344164400.0
1069,Shooting,SH013,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-05 09:00:00,2012-08-05 16:00:00,1344157200.0,1344182400.0
1070,Shooting,SH013,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-05 09:00:00,2012-08-05 16:00:00,1344157200.0,1344182400.0
941,Basketball,BK025,olympic park,"[51.54343, -0.016627]",London,2012-08-05 09:00:00,2012-08-05 13:00:00,1344157200.0,1344171600.0
1067,Shooting,SH012,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-05 09:00:00,2012-08-05 16:00:00,1344157200.0,1344182400.0
1068,Shooting,SH012,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-05 09:00:00,2012-08-05 16:00:00,1344157200.0,1344182400.0
187,Badminton,BD023,wembley arena,"[51.558196, -0.282597]",London,2012-08-05 09:00:00,2012-08-05 11:00:00,1344157200.0,1344164400.0
448,Fencing,FE017,excel,"[51.507218, 0.030504]",London,2012-08-05 09:00:00,2012-08-05 16:30:00,1344157200.0,1344184200.0
802,Volleyball,VO025,earls court,"[51.492483, -0.199686]",London,2012-08-05 09:30:00,2012-08-05 13:00:00,1344159000.0,1344171600.0
1025,Handball,HB025,olympic park,"[51.54343, -0.016627]",London,2012-08-05 09:30:00,2012-08-05 12:45:00,1344159000.0,1344170700.0
766,Table Tennis,TT023,excel,"[51.507218, 0.030504]",London,2012-08-05 10:00:00,2012-08-05 13:00:00,1344160800.0,1344171600.0
390,Cycling - Track,CT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 10:00:00,2012-08-05 11:25:00,1344160800.0,1344165900.0
389,Cycling - Track,CT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 10:00:00,2012-08-05 11:25:00,1344160800.0,1344165900.0
427,Equestrian - Jumping,EJ002,greenwich park,"[51.476958, 0.001483]",London,2012-08-05 11:00:00,2012-08-05 14:30:00,1344164400.0,1344177000.0
124,Marathon,AM001,the mall,"[51.504581, -0.13436]",London,2012-08-05 11:00:00,2012-08-05 14:00:00,1344164400.0,1344175200.0
1124,Tennis,TE023,wimbledon,"[51.419528, -0.220417]",London,2012-08-05 12:00:00,2012-08-05 20:30:00,1344168000.0,1344198600.0
1125,Tennis,TE023,wimbledon,"[51.419528, -0.220417]",London,2012-08-05 12:00:00,2012-08-05 20:30:00,1344168000.0,1344198600.0
1123,Tennis,TE023,wimbledon,"[51.419528, -0.220417]",London,2012-08-05 12:00:00,2012-08-05 20:30:00,1344168000.0,1344198600.0
1127,Tennis,TE024,wimbledon,"[51.419528, -0.220417]",London,2012-08-05 12:00:00,2012-08-05 20:30:00,1344168000.0,1344198600.0
1126,Tennis,TE024,wimbledon,"[51.419528, -0.220417]",London,2012-08-05 12:00:00,2012-08-05 20:30:00,1344168000.0,1344198600.0
190,Badminton,BD024,wembley arena,"[51.558196, -0.282597]",London,2012-08-05 13:00:00,2012-08-05 16:00:00,1344171600.0,1344182400.0
903,Greco-Roman Wrestling,WG001,excel,"[51.507218, 0.030504]",London,2012-08-05 13:00:00,2012-08-05 15:45:00,1344171600.0,1344181500.0
904,Greco-Roman Wrestling,WG001,excel,"[51.507218, 0.030504]",London,2012-08-05 13:00:00,2012-08-05 15:45:00,1344171600.0,1344181500.0
189,Badminton,BD024,wembley arena,"[51.558196, -0.282597]",London,2012-08-05 13:00:00,2012-08-05 16:00:00,1344171600.0,1344182400.0
293,Boxing,BX017,excel,"[51.507218, 0.030504]",London,2012-08-05 13:30:00,2012-08-05 16:30:00,1344173400.0,1344184200.0
295,Boxing,BX017,excel,"[51.507218, 0.030504]",London,2012-08-05 13:30:00,2012-08-05 16:30:00,1344173400.0,1344184200.0
294,Boxing,BX017,excel,"[51.507218, 0.030504]",London,2012-08-05 13:30:00,2012-08-05 16:30:00,1344173400.0,1344184200.0
500,Hockey,HO023,olympic park,"[51.54343, -0.016627]",London,2012-08-05 13:45:00,2012-08-05 17:30:00,1344174300.0,1344187800.0
462,Gymnastics - Artistic,GA011,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-05 14:00:00,2012-08-05 16:15:00,1344175200.0,1344183300.0
460,Gymnastics - Artistic,GA011,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-05 14:00:00,2012-08-05 16:15:00,1344175200.0,1344183300.0
461,Gymnastics - Artistic,GA011,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-05 14:00:00,2012-08-05 16:15:00,1344175200.0,1344183300.0
942,Basketball,BK026,olympic park,"[51.54343, -0.016627]",London,2012-08-05 14:30:00,2012-08-05 18:30:00,1344177000.0,1344191400.0
1026,Handball,HB026,olympic park,"[51.54343, -0.016627]",London,2012-08-05 14:30:00,2012-08-05 17:45:00,1344177000.0,1344188700.0
767,Table Tennis,TT024,excel,"[51.507218, 0.030504]",London,2012-08-05 14:30:00,2012-08-05 17:30:00,1344177000.0,1344187800.0
803,Volleyball,VO026,earls court,"[51.492483, -0.199686]",London,2012-08-05 14:45:00,2012-08-05 18:15:00,1344177900.0,1344190500.0
838,Water Polo,WP019,olympic park,"[51.54343, -0.016627]",London,2012-08-05 14:50:00,2012-08-05 17:30:00,1344178200.0,1344187800.0
711,Synchronised Swimming,SY001,olympic park,"[51.54343, -0.016627]",London,2012-08-05 15:00:00,2012-08-05 16:40:00,1344178800.0,1344184800.0
876,Weightlifting,WL019,excel,"[51.507218, 0.030504]",London,2012-08-05 15:30:00,2012-08-05 17:30:00,1344180600.0,1344187800.0
393,Cycling - Track,CT006,olympic park,"[51.54343, -0.016627]",London,2012-08-05 16:00:00,2012-08-05 19:05:00,1344182400.0,1344193500.0
392,Cycling - Track,CT006,olympic park,"[51.54343, -0.016627]",London,2012-08-05 16:00:00,2012-08-05 19:05:00,1344182400.0,1344193500.0
391,Cycling - Track,CT006,olympic park,"[51.54343, -0.016627]",London,2012-08-05 16:00:00,2012-08-05 19:05:00,1344182400.0,1344193500.0
905,Greco-Roman Wrestling,WG002,excel,"[51.507218, 0.030504]",London,2012-08-05 17:45:00,2012-08-05 20:15:00,1344188700.0,1344197700.0
906,Greco-Roman Wrestling,WG002,excel,"[51.507218, 0.030504]",London,2012-08-05 17:45:00,2012-08-05 20:15:00,1344188700.0,1344197700.0
449,Fencing,FE018,excel,"[51.507218, 0.030504]",London,2012-08-05 18:00:00,2012-08-05 20:50:00,1344189600.0,1344199800.0
247,Beach Volleyball,BV027,horse guards parade,"[51.504798, -0.12838]",London,2012-08-05 18:00:00,2012-08-05 19:50:00,1344189600.0,1344196200.0
38,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
42,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
40,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
39,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
37,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
41,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
35,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
34,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
33,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
32,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
31,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
30,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
36,Athletics,AT005,olympic park,"[51.54343, -0.016627]",London,2012-08-05 18:50:00,2012-08-05 21:55:00,1344192600.0,1344203700.0
768,Table Tennis,TT025,excel,"[51.507218, 0.030504]",London,2012-08-05 19:00:00,2012-08-05 22:00:00,1344193200.0,1344204000.0
501,Hockey,HO024,olympic park,"[51.54343, -0.016627]",London,2012-08-05 19:00:00,2012-08-05 22:45:00,1344193200.0,1344206700.0
408,Diving,DV007,olympic park,"[51.54343, -0.016627]",London,2012-08-05 19:00:00,2012-08-05 20:30:00,1344193200.0,1344198600.0
839,Water Polo,WP020,olympic park,"[51.54343, -0.016627]",London,2012-08-05 19:00:00,2012-08-05 21:40:00,1344193200.0,1344202800.0
1027,Handball,HB027,olympic park,"[51.54343, -0.016627]",London,2012-08-05 19:30:00,2012-08-05 22:45:00,1344195000.0,1344206700.0
943,Basketball,BK027,olympic park,"[51.54343, -0.016627]",London,2012-08-05 20:00:00,2012-08-05 00:00:00,1344196800.0,1344124800.0
804,Volleyball,VO027,earls court,"[51.492483, -0.199686]",London,2012-08-05 20:00:00,2012-08-05 23:30:00,1344196800.0,1344209400.0
297,Boxing,BX018,excel,"[51.507218, 0.030504]",London,2012-08-05 20:30:00,2012-08-05 22:30:00,1344198600.0,1344205800.0
296,Boxing,BX018,excel,"[51.507218, 0.030504]",London,2012-08-05 20:30:00,2012-08-05 22:30:00,1344198600.0,1344205800.0
248,Beach Volleyball,BV028,horse guards parade,"[51.504798, -0.12838]",London,2012-08-05 22:00:00,2012-08-05 23:50:00,1344204000.0,1344210600.0
502,Hockey,HO025,olympic park,"[51.54343, -0.016627]",London,2012-08-06 08:30:00,2012-08-06 12:15:00,1344241800.0,1344255300.0
1074,Shooting,SH015,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-06 09:00:00,2012-08-06 17:30:00,1344243600.0,1344274200.0
1073,Shooting,SH015,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-06 09:00:00,2012-08-06 17:30:00,1344243600.0,1344274200.0
944,Basketball,BK028,olympic park,"[51.54343, -0.016627]",London,2012-08-06 09:00:00,2012-08-06 13:00:00,1344243600.0,1344258000.0
1071,Shooting,SH014,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-06 09:00:00,2012-08-06 17:30:00,1344243600.0,1344274200.0
1072,Shooting,SH014,royal artillery barracks,"[51.487557, 0.059606]",London,2012-08-06 09:00:00,2012-08-06 17:30:00,1344243600.0,1344274200.0
345,Canoe Sprint,CF001,eton dorney,"[51.493908, -0.663455]",London,2012-08-06 09:30:00,2012-08-06 11:50:00,1344245400.0,1344253800.0
343,Canoe Sprint,CF001,eton dorney,"[51.493908, -0.663455]",London,2012-08-06 09:30:00,2012-08-06 11:50:00,1344245400.0,1344253800.0
805,Volleyball,VO028,earls court,"[51.492483, -0.199686]",London,2012-08-06 09:30:00,2012-08-06 13:00:00,1344245400.0,1344258000.0
346,Canoe Sprint,CF001,eton dorney,"[51.493908, -0.663455]",London,2012-08-06 09:30:00,2012-08-06 11:50:00,1344245400.0,1344253800.0
1028,Handball,HB028,olympic park,"[51.54343, -0.016627]",London,2012-08-06 09:30:00,2012-08-06 12:45:00,1344245400.0,1344257100.0
344,Canoe Sprint,CF001,eton dorney,"[51.493908, -0.663455]",London,2012-08-06 09:30:00,2012-08-06 11:50:00,1344245400.0,1344253800.0
46,Athletics,AT006,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:20:00,1344247200.0,1344255600.0
769,Table Tennis,TT026,excel,"[51.507218, 0.030504]",London,2012-08-06 10:00:00,2012-08-06 13:00:00,1344247200.0,1344258000.0
47,Athletics,AT006,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:20:00,1344247200.0,1344255600.0
43,Athletics,AT006,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:20:00,1344247200.0,1344255600.0
44,Athletics,AT006,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:20:00,1344247200.0,1344255600.0
45,Athletics,AT006,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:20:00,1344247200.0,1344255600.0
840,Water Polo,WP021,olympic park,"[51.54343, -0.016627]",London,2012-08-06 10:00:00,2012-08-06 12:40:00,1344247200.0,1344256800.0
908,Greco-Roman Wrestling,WG003,excel,"[51.507218, 0.030504]",London,2012-08-06 13:00:00,2012-08-06 15:45:00,1344258000.0,1344267900.0
909,Greco-Roman Wrestling,WG003,excel,"[51.507218, 0.030504]",London,2012-08-06 13:00:00,2012-08-06 15:45:00,1344258000.0,1344267900.0
907,Greco-Roman Wrestling,WG003,excel,"[51.507218, 0.030504]",London,2012-08-06 13:00:00,2012-08-06 15:45:00,1344258000.0,1344267900.0
299,Boxing,BX019,excel,"[51.507218, 0.030504]",London,2012-08-06 13:30:00,2012-08-06 16:30:00,1344259800.0,1344270600.0
300,Boxing,BX019,excel,"[51.507218, 0.030504]",London,2012-08-06 13:30:00,2012-08-06 16:30:00,1344259800.0,1344270600.0
298,Boxing,BX019,excel,"[51.507218, 0.030504]",London,2012-08-06 13:30:00,2012-08-06 16:30:00,1344259800.0,1344270600.0
503,Hockey,HO026,olympic park,"[51.54343, -0.016627]",London,2012-08-06 13:45:00,2012-08-06 17:30:00,1344260700.0,1344274200.0
428,Equestrian - Jumping,EJ003,greenwich park,"[51.476958, 0.001483]",London,2012-08-06 14:00:00,2012-08-06 17:30:00,1344261600.0,1344274200.0
464,Gymnastics - Artistic,GA012,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-06 14:00:00,2012-08-06 16:20:00,1344261600.0,1344270000.0
465,Gymnastics - Artistic,GA012,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-06 14:00:00,2012-08-06 16:20:00,1344261600.0,1344270000.0
463,Gymnastics - Artistic,GA012,north greenwich arena,"[51.503126, 0.003191]",London,2012-08-06 14:00:00,2012-08-06 16:20:00,1344261600.0,1344270000.0
841,Water Polo,WP022,olympic park,"[51.54343, -0.016627]",London,2012-08-06 14:10:00,2012-08-06 16:50:00,1344262200.0,1344271800.0
770,Table Tennis,TT027,excel,"[51.507218, 0.030504]",London,2012-08-06 14:30:00,2012-08-06 17:30:00,1344263400.0,1344274200.0
1029,Handball,HB029,olympic park,"[51.54343, -0.016627]",London,2012-08-06 14:30:00,2012-08-06 17:45:00,1344263400.0,1344275100.0
945,Basketball,BK029,olympic park,"[51.54343, -0.016627]",London,2012-08-06 14:30:00,2012-08-06 18:30:00,1344263400.0,1344277800.0
806,Volleyball,VO029,earls court,"[51.492483, -0.199686]",London,2012-08-06 14:45:00,2012-08-06 18:15:00,1344264300.0,1344276900.0
712,Synchronised Swimming,SY002,olympic park,"[51.54343, -0.016627]",London,2012-08-06 15:00:00,2012-08-06 17:10:00,1344265200.0,1344273000.0
877,Weightlifting,WL020,excel,"[51.507218, 0.030504]",London,2012-08-06 15:30:00,2012-08-06 17:30:00,1344267000.0,1344274200.0
394,Cycling - Track,CT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 16:00:00,2012-08-06 18:55:00,1344268800.0,1344279300.0
395,Cycling - Track,CT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 16:00:00,2012-08-06 18:55:00,1344268800.0,1344279300.0
396,Cycling - Track,CT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 16:00:00,2012-08-06 18:55:00,1344268800.0,1344279300.0
993,Football,FB036,wembley stadium,"[51.556067, -0.279519]",London,2012-08-06 17:00:00,2012-08-06 19:00:00,1344272400.0,1344279600.0
910,Greco-Roman Wrestling,WG004,excel,"[51.507218, 0.030504]",London,2012-08-06 17:45:00,2012-08-06 20:15:00,1344275100.0,1344284100.0
911,Greco-Roman Wrestling,WG004,excel,"[51.507218, 0.030504]",London,2012-08-06 17:45:00,2012-08-06 20:15:00,1344275100.0,1344284100.0
912,Greco-Roman Wrestling,WG004,excel,"[51.507218, 0.030504]",London,2012-08-06 17:45:00,2012-08-06 20:15:00,1344275100.0,1344284100.0
249,Beach Volleyball,BV029,horse guards parade,"[51.504798, -0.12838]",London,2012-08-06 18:00:00,2012-08-06 19:50:00,1344276000.0,1344282600.0
842,Water Polo,WP023,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:20:00,2012-08-06 21:00:00,1344277200.0,1344286800.0
57,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
48,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
49,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
50,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
51,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
52,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
54,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
55,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
56,Athletics,AT007,olympic park,"[51.54343, -0.016627]",London,2012-08-06 18:50:00,2012-08-06 21:40:00,1344279000.0,1344289200.0
